2025-09-07 02:11:28,292 INFO  Logger.cs: 70 - 
2025-09-07 02:37:12,734 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 2-1
2025-09-07 02:37:12,736 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Link 2-1
2025-09-07 02:37:12,737 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 2-1
2025-09-07 02:37:12,739 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base1-1
2025-09-07 02:37:12,742 INFO  ExportHelperExtension.cs: 1136 - Found 46 in base1-1
2025-09-07 02:37:12,745 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base1-1
2025-09-07 02:37:12,746 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 3-1
2025-09-07 02:37:12,748 INFO  ExportHelperExtension.cs: 1136 - Found 49 in link 3-1
2025-09-07 02:37:12,751 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 3-1
2025-09-07 02:37:12,752 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gripper l.ink robotic-1
2025-09-07 02:37:12,754 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gripper l.ink robotic-1
2025-09-07 02:37:12,757 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gripper l.ink robotic-1
2025-09-07 02:37:12,757 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MIDDLE 1-1
2025-09-07 02:37:12,761 INFO  ExportHelperExtension.cs: 1136 - Found 62 in MIDDLE 1-1
2025-09-07 02:37:12,766 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MIDDLE 1-1
2025-09-07 02:37:12,769 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from geipper design-1
2025-09-07 02:37:12,771 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-1
2025-09-07 02:37:12,773 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in geipper design-1
2025-09-07 02:37:12,775 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper Support-1
2025-09-07 02:37:12,780 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Gripper Support-1
2025-09-07 02:37:12,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper Support-1
2025-09-07 02:37:12,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robobinator
2025-09-07 02:37:12,785 INFO  ExportHelperExtension.cs: 1136 - Found 50 in Robobinator
2025-09-07 02:37:12,787 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Robobinator
2025-09-07 02:37:12,788 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-07 02:37:12,789 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-09-07 02:37:12,790 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from geipper design-2
2025-09-07 02:37:12,791 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-2
2025-09-07 02:37:12,793 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in geipper design-2
2025-09-07 02:37:12,794 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 2-1
2025-09-07 02:37:12,795 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Link 2-1
2025-09-07 02:37:12,796 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 2-1
2025-09-07 02:37:12,798 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base1-1
2025-09-07 02:37:12,799 INFO  ExportHelperExtension.cs: 1136 - Found 46 in base1-1
2025-09-07 02:37:12,801 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base1-1
2025-09-07 02:37:12,802 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 3-1
2025-09-07 02:37:12,804 INFO  ExportHelperExtension.cs: 1136 - Found 49 in link 3-1
2025-09-07 02:37:12,806 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 3-1
2025-09-07 02:37:12,808 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gripper l.ink robotic-1
2025-09-07 02:37:12,809 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gripper l.ink robotic-1
2025-09-07 02:37:12,809 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gripper l.ink robotic-1
2025-09-07 02:37:12,810 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MIDDLE 1-1
2025-09-07 02:37:12,812 INFO  ExportHelperExtension.cs: 1136 - Found 62 in MIDDLE 1-1
2025-09-07 02:37:12,813 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MIDDLE 1-1
2025-09-07 02:37:12,815 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from geipper design-1
2025-09-07 02:37:12,818 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-1
2025-09-07 02:37:12,820 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in geipper design-1
2025-09-07 02:37:12,821 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper Support-1
2025-09-07 02:37:12,822 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Gripper Support-1
2025-09-07 02:37:12,823 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper Support-1
2025-09-07 02:37:13,404 INFO  SwAddin.cs: 339 - Loading config tree
2025-09-07 02:37:13,422 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-09-07 02:37:13,435 INFO  SwAddin.cs: 344 - Showing property manager
2025-09-07 02:37:40,957 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-07 02:38:02,391 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-07 02:38:51,468 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2025-09-07 02:38:51,606 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-07 02:41:00,597 INFO  SwAddin.cs: 294 - Assembly export called for file Robobinator
2025-09-07 02:41:00,601 INFO  SwAddin.cs: 299 - Save is required
2025-09-07 02:41:00,603 INFO  SwAddin.cs: 313 - Saving assembly
2025-09-07 02:41:01,196 INFO  SwAddin.cs: 316 - Opening property manager
2025-09-07 02:41:01,203 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robobinator
2025-09-07 02:41:01,214 INFO  ExportHelperExtension.cs: 1136 - Found 51 in Robobinator
2025-09-07 02:41:01,217 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Robobinator
2025-09-07 02:41:01,255 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-07 02:41:01,289 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-09-07 02:41:01,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from geipper design-2
2025-09-07 02:41:01,354 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-2
2025-09-07 02:41:01,362 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in geipper design-2
2025-09-07 02:41:01,364 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 2-1
2025-09-07 02:41:01,369 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Link 2-1
2025-09-07 02:41:01,374 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 2-1
2025-09-07 02:41:01,375 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base1-1
2025-09-07 02:41:01,377 INFO  ExportHelperExtension.cs: 1136 - Found 46 in base1-1
2025-09-07 02:41:01,379 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base1-1
2025-09-07 02:41:01,380 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 3-1
2025-09-07 02:41:01,382 INFO  ExportHelperExtension.cs: 1136 - Found 49 in link 3-1
2025-09-07 02:41:01,384 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 3-1
2025-09-07 02:41:01,386 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gripper l.ink robotic-1
2025-09-07 02:41:01,388 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gripper l.ink robotic-1
2025-09-07 02:41:01,390 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gripper l.ink robotic-1
2025-09-07 02:41:01,394 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MIDDLE 1-1
2025-09-07 02:41:01,400 INFO  ExportHelperExtension.cs: 1136 - Found 62 in MIDDLE 1-1
2025-09-07 02:41:01,402 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MIDDLE 1-1
2025-09-07 02:41:01,403 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from geipper design-1
2025-09-07 02:41:01,406 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-1
2025-09-07 02:41:01,408 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in geipper design-1
2025-09-07 02:41:01,409 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper Support-1
2025-09-07 02:41:01,412 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Gripper Support-1
2025-09-07 02:41:01,414 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper Support-1
2025-09-07 02:41:01,416 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robobinator
2025-09-07 02:41:01,417 INFO  ExportHelperExtension.cs: 1136 - Found 51 in Robobinator
2025-09-07 02:41:01,422 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Robobinator
2025-09-07 02:41:01,425 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-07 02:41:01,427 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-09-07 02:41:01,434 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from geipper design-2
2025-09-07 02:41:01,439 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-2
2025-09-07 02:41:01,443 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in geipper design-2
2025-09-07 02:41:01,445 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 2-1
2025-09-07 02:41:01,447 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Link 2-1
2025-09-07 02:41:01,449 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 2-1
2025-09-07 02:41:01,451 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base1-1
2025-09-07 02:41:01,453 INFO  ExportHelperExtension.cs: 1136 - Found 46 in base1-1
2025-09-07 02:41:01,454 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base1-1
2025-09-07 02:41:01,456 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 3-1
2025-09-07 02:41:01,457 INFO  ExportHelperExtension.cs: 1136 - Found 49 in link 3-1
2025-09-07 02:41:01,458 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 3-1
2025-09-07 02:41:01,459 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gripper l.ink robotic-1
2025-09-07 02:41:01,461 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gripper l.ink robotic-1
2025-09-07 02:41:01,463 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gripper l.ink robotic-1
2025-09-07 02:41:01,465 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MIDDLE 1-1
2025-09-07 02:41:01,467 INFO  ExportHelperExtension.cs: 1136 - Found 62 in MIDDLE 1-1
2025-09-07 02:41:01,468 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MIDDLE 1-1
2025-09-07 02:41:01,469 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from geipper design-1
2025-09-07 02:41:01,470 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-1
2025-09-07 02:41:01,472 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in geipper design-1
2025-09-07 02:41:01,474 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper Support-1
2025-09-07 02:41:01,476 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Gripper Support-1
2025-09-07 02:41:01,478 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper Support-1
2025-09-07 02:41:01,851 INFO  SwAddin.cs: 339 - Loading config tree
2025-09-07 02:41:01,855 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-09-07 02:41:01,863 INFO  SwAddin.cs: 344 - Showing property manager
2025-09-07 02:41:07,633 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-07 02:42:41,258 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-09-07 02:42:42,206 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robobinator
2025-09-07 02:42:42,226 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Robobinator
2025-09-07 02:42:42,228 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Robobinator
2025-09-07 02:42:42,229 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-07 02:42:42,229 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-09-07 02:42:42,230 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from geipper design-2
2025-09-07 02:42:42,231 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-2
2025-09-07 02:42:42,233 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in geipper design-2
2025-09-07 02:42:42,234 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 2-1
2025-09-07 02:42:42,235 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Link 2-1
2025-09-07 02:42:42,236 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 2-1
2025-09-07 02:42:42,236 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base1-1
2025-09-07 02:42:42,237 INFO  ExportHelperExtension.cs: 1136 - Found 46 in base1-1
2025-09-07 02:42:42,238 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base1-1
2025-09-07 02:42:42,239 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 3-1
2025-09-07 02:42:42,240 INFO  ExportHelperExtension.cs: 1136 - Found 49 in link 3-1
2025-09-07 02:42:42,241 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 3-1
2025-09-07 02:42:42,242 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gripper l.ink robotic-1
2025-09-07 02:42:42,243 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gripper l.ink robotic-1
2025-09-07 02:42:42,244 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gripper l.ink robotic-1
2025-09-07 02:42:42,245 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MIDDLE 1-1
2025-09-07 02:42:42,246 INFO  ExportHelperExtension.cs: 1136 - Found 62 in MIDDLE 1-1
2025-09-07 02:42:42,248 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MIDDLE 1-1
2025-09-07 02:42:42,249 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from geipper design-1
2025-09-07 02:42:42,250 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-1
2025-09-07 02:42:42,251 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in geipper design-1
2025-09-07 02:42:42,252 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper Support-1
2025-09-07 02:42:42,252 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Gripper Support-1
2025-09-07 02:42:42,253 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper Support-1
2025-09-07 02:42:42,254 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robobinator
2025-09-07 02:42:42,254 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Robobinator
2025-09-07 02:42:42,256 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Robobinator
2025-09-07 02:42:42,257 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-07 02:42:42,258 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-09-07 02:42:42,258 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from geipper design-2
2025-09-07 02:42:42,259 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-2
2025-09-07 02:42:42,260 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in geipper design-2
2025-09-07 02:42:42,261 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 2-1
2025-09-07 02:42:42,261 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Link 2-1
2025-09-07 02:42:42,262 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 2-1
2025-09-07 02:42:42,264 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base1-1
2025-09-07 02:42:42,264 INFO  ExportHelperExtension.cs: 1136 - Found 46 in base1-1
2025-09-07 02:42:42,265 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base1-1
2025-09-07 02:42:42,266 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link 3-1
2025-09-07 02:42:42,267 INFO  ExportHelperExtension.cs: 1136 - Found 49 in link 3-1
2025-09-07 02:42:42,269 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link 3-1
2025-09-07 02:42:42,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from gripper l.ink robotic-1
2025-09-07 02:42:42,270 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gripper l.ink robotic-1
2025-09-07 02:42:42,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in gripper l.ink robotic-1
2025-09-07 02:42:42,273 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MIDDLE 1-1
2025-09-07 02:42:42,274 INFO  ExportHelperExtension.cs: 1136 - Found 62 in MIDDLE 1-1
2025-09-07 02:42:42,274 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MIDDLE 1-1
2025-09-07 02:42:42,275 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from geipper design-1
2025-09-07 02:42:42,276 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-1
2025-09-07 02:42:42,277 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in geipper design-1
2025-09-07 02:42:42,278 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Gripper Support-1
2025-09-07 02:42:42,279 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Gripper Support-1
2025-09-07 02:42:42,281 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Gripper Support-1
2025-09-07 02:42:42,449 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-09-07 02:50:06,203 INFO  SwAddin.cs: 294 - Assembly export called for file Robobinator
2025-09-07 02:50:06,204 INFO  SwAddin.cs: 299 - Save is required
2025-09-07 02:50:06,206 INFO  SwAddin.cs: 313 - Saving assembly
2025-09-07 02:50:07,743 INFO  SwAddin.cs: 316 - Opening property manager
2025-09-07 02:50:07,745 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Robobinator
2025-09-07 02:50:07,749 INFO  ExportHelperExtension.cs: 1136 - Found 51 in Robobinator
2025-09-07 02:50:07,795 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in Robobinator
2025-09-07 02:50:07,798 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-07 02:50:07,821 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-09-07 02:50:07,854 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from geipper design-2
2025-09-07 02:50:07,856 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-2
2025-09-07 02:50:07,857 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in geipper design-2
2025-09-07 02:50:07,858 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link 2-1
2025-09-07 02:50:07,860 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Link 2-1
2025-09-07 02:50:07,864 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link 2-1
2025-09-07 02:50:07,866 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base1-1
2025-09-07 02:50:07,867 INFO  ExportHelperExtension.cs: 1136 - Found 46 in base1-1
2025-09-07 02:50:07,869 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base1-1
2025-09-07 02:50:07,870 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link 3-1
2025-09-07 02:50:07,872 INFO  ExportHelperExtension.cs: 1136 - Found 49 in link 3-1
2025-09-07 02:50:07,873 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link 3-1
2025-09-07 02:50:07,874 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from gripper l.ink robotic-1
2025-09-07 02:50:07,875 INFO  ExportHelperExtension.cs: 1136 - Found 48 in gripper l.ink robotic-1
2025-09-07 02:50:07,877 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in gripper l.ink robotic-1
2025-09-07 02:50:07,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MIDDLE 1-1
2025-09-07 02:50:07,881 INFO  ExportHelperExtension.cs: 1136 - Found 62 in MIDDLE 1-1
2025-09-07 02:50:07,883 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MIDDLE 1-1
2025-09-07 02:50:07,884 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from geipper design-1
2025-09-07 02:50:07,885 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-1
2025-09-07 02:50:07,886 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in geipper design-1
2025-09-07 02:50:07,887 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Gripper Support-1
2025-09-07 02:50:07,888 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Gripper Support-1
2025-09-07 02:50:07,889 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Gripper Support-1
2025-09-07 02:50:07,890 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Robobinator
2025-09-07 02:50:07,891 INFO  ExportHelperExtension.cs: 1136 - Found 51 in Robobinator
2025-09-07 02:50:07,892 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [RefAxis] in Robobinator
2025-09-07 02:50:07,893 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-09-07 02:50:07,895 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-09-07 02:50:07,896 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from geipper design-2
2025-09-07 02:50:07,897 INFO  ExportHelperExtension.cs: 1136 - Found 28 in geipper design-2
2025-09-07 02:50:07,898 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in geipper design-2
2025-09-07 02:50:07,899 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link 2-1
2025-09-07 02:50:07,900 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Link 2-1
2025-09-07 02:50:07,901 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link 2-1
2025-09-07 02:50:07,902 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base1-1
